Weapon,CrimeId
MACE/PEPPER SPRAY,470631
MACE/PEPPER SPRAY,661623
MACE/PEPPER SPRAY,195830
MACE/PEPPER SPRAY,978621
MACE/PEPPER SPRAY,17920
MACE/PEPPER SPRAY,966171
MACE/PEPPER SPRAY,813781
MACE/PEPPER SPRAY,876482
BOTTLE,817900
BOTTLE,168310
BOTTLE,972566
BOTTLE,603797
BOTTLE,935251
BOTTLE,55400
BOTTLE,361599
BOTTLE,716974
BOTTLE,967960
BOTTLE,245853
BOTTLE,28416
BOTTLE,249549
BOTTLE,245229
BOTTLE,261813
BOTTLE,110968
BOTTLE,217687
BOTTLE,832594
BOTTLE,568419
BOTTLE,970792
BOTTLE,630693
BOTTLE,377142
BOTTLE,213570
BOTTLE,243358
BOTTLE,934382
BOTTLE,485685
BOTTLE,567370
BOTTLE,825951
BOTTLE,771791
BOTTLE,856000
BOTTLE,237325
BOTTLE,637273
BOTTLE,585272
BOTTLE,717971
BOTTLE,899351
BOTTLE,159401
BOTTLE,335091
BOTTLE,496166
BOTTLE,413885
BOTTLE,100771
BOTTLE,505490
BOTTLE,428702
BOTTLE,601399
BOTTLE,555807
BOTTLE,950208
BOTTLE,388946
BOTTLE,793825
BOTTLE,970615
BOTTLE,247588
BOTTLE,478422
BOTTLE,965097
BOTTLE,977426
BOTTLE,838980
BOTTLE,411673
BOTTLE,431075
BOTTLE,922270
BOTTLE,341714
BOTTLE,429364
BOTTLE,570977
BOTTLE,821084
BOTTLE,818306
BOTTLE,694871
BOTTLE,966800
BOTTLE,276556
BOTTLE,423359
BOTTLE,942534
BOTTLE,431054
BOTTLE,969751
BOTTLE,198494
BOTTLE,964611
BOTTLE,131945
BOTTLE,245959
BOTTLE,808969
BOTTLE,441376
BOTTLE,675684
BOTTLE,334189
BOTTLE,875232
BOTTLE,643428
BOTTLE,482999
BOTTLE,353668
BOTTLE,17047
BOTTLE,697435
BOTTLE,624208
BOTTLE,871056
BOTTLE,966986
BOTTLE,434712
BOTTLE,363328
BOTTLE,610539
BOTTLE,963356
BOTTLE,54494
BOTTLE,172861
BOTTLE,275775
BOTTLE,320790
BOTTLE,950400
BOTTLE,529160
BOTTLE,761829
BOTTLE,734401
BOTTLE,973957
BOTTLE,39954
BOTTLE,416888
BOTTLE,434273
BOTTLE,423541
BOTTLE,49670
BOTTLE,210634
BOTTLE,336078
BOTTLE,97353
BOTTLE,507698
BOTTLE,48163
BOTTLE,154465
BOTTLE,763768
BOTTLE,107321
BOTTLE,425821
BOTTLE,811153
BOTTLE,216377
BOTTLE,748554
BOTTLE,76890
BOTTLE,814523
BOTTLE,868826
BOTTLE,309865
BOTTLE,140929
BOTTLE,938898
BOTTLE,970081
BOTTLE,699916
BOTTLE,124170
BOTTLE,100785
BOTTLE,43966
BOTTLE,325708
BOTTLE,79354
KITCHEN KNIFE,289991
KITCHEN KNIFE,854264
KITCHEN KNIFE,745118
KITCHEN KNIFE,79557
KITCHEN KNIFE,973649
KITCHEN KNIFE,418720
KITCHEN KNIFE,979142
KITCHEN KNIFE,686608
KITCHEN KNIFE,858590
KITCHEN KNIFE,281154
KITCHEN KNIFE,388425
KITCHEN KNIFE,850426
KITCHEN KNIFE,885893
KITCHEN KNIFE,28467
KITCHEN KNIFE,241925
KITCHEN KNIFE,7054
KITCHEN KNIFE,843456
KITCHEN KNIFE,177677
KITCHEN KNIFE,357394
KITCHEN KNIFE,402187
KITCHEN KNIFE,239710
KITCHEN KNIFE,512911
KITCHEN KNIFE,216174
KITCHEN KNIFE,496236
KITCHEN KNIFE,649291
KITCHEN KNIFE,269699
KITCHEN KNIFE,837001
KITCHEN KNIFE,264975
KITCHEN KNIFE,277406
KITCHEN KNIFE,774128
KITCHEN KNIFE,922838
KITCHEN KNIFE,183049
KITCHEN KNIFE,139986
KITCHEN KNIFE,589211
KITCHEN KNIFE,162161
KITCHEN KNIFE,367055
KITCHEN KNIFE,290820
KITCHEN KNIFE,57923
KITCHEN KNIFE,334029
KITCHEN KNIFE,132246
KITCHEN KNIFE,319261
KITCHEN KNIFE,604812
KITCHEN KNIFE,143774
KITCHEN KNIFE,827461
KITCHEN KNIFE,293697
KITCHEN KNIFE,612961
KITCHEN KNIFE,372013
KITCHEN KNIFE,187812
KITCHEN KNIFE,456968
KITCHEN KNIFE,979066
KITCHEN KNIFE,738826
KITCHEN KNIFE,184869
KITCHEN KNIFE,624931
KITCHEN KNIFE,578496
KITCHEN KNIFE,348389
KITCHEN KNIFE,437688
KITCHEN KNIFE,753619
KITCHEN KNIFE,499790
KITCHEN KNIFE,403279
KITCHEN KNIFE,148297
KITCHEN KNIFE,659593
KITCHEN KNIFE,126651
KITCHEN KNIFE,909055
KITCHEN KNIFE,302318
KITCHEN KNIFE,635015
KITCHEN KNIFE,294232
KITCHEN KNIFE,964933
KITCHEN KNIFE,465849
KITCHEN KNIFE,903776
KITCHEN KNIFE,711103
KITCHEN KNIFE,900278
KITCHEN KNIFE,747733
KITCHEN KNIFE,270381
KITCHEN KNIFE,303749
KITCHEN KNIFE,966832
KITCHEN KNIFE,280360
KITCHEN KNIFE,978146
KITCHEN KNIFE,978340
KITCHEN KNIFE,818998
KITCHEN KNIFE,980077
KITCHEN KNIFE,979633
KITCHEN KNIFE,678160
KITCHEN KNIFE,972583
KITCHEN KNIFE,167702
KITCHEN KNIFE,548886
KITCHEN KNIFE,201541
KITCHEN KNIFE,41154
KITCHEN KNIFE,756614
KITCHEN KNIFE,654958
KITCHEN KNIFE,849406
SCREWDRIVER,116807
SCREWDRIVER,295145
SCREWDRIVER,704221
SCREWDRIVER,607477
SCREWDRIVER,398758
SCREWDRIVER,694627
SCREWDRIVER,876430
SCREWDRIVER,977591
SCREWDRIVER,519612
SCREWDRIVER,809136
SCREWDRIVER,869926
SCREWDRIVER,939792
SCREWDRIVER,703844
SCREWDRIVER,5227
SCREWDRIVER,213409
SCREWDRIVER,968744
SCREWDRIVER,45007
SCREWDRIVER,267078
SCREWDRIVER,979559
SCREWDRIVER,571454
SCREWDRIVER,595046
SCREWDRIVER,283492
SCREWDRIVER,180120
SCREWDRIVER,128780
SCREWDRIVER,449584
SCREWDRIVER,749813
SCREWDRIVER,835638
SCREWDRIVER,375787
SCREWDRIVER,327362
SCREWDRIVER,190437
SCREWDRIVER,779887
SCREWDRIVER,963462
SCREWDRIVER,570538
SCREWDRIVER,539183
SCREWDRIVER,535835
SCREWDRIVER,301199
SCREWDRIVER,647596
SCREWDRIVER,222584
SCREWDRIVER,977691
SCREWDRIVER,179026
SCREWDRIVER,693818
SCREWDRIVER,166243
SCREWDRIVER,185625
SCREWDRIVER,110019
SCREWDRIVER,336279
SCREWDRIVER,897457
SCREWDRIVER,705304
KNIFE WITH BLADE 6INCHES OR LESS,755200
KNIFE WITH BLADE 6INCHES OR LESS,322593
KNIFE WITH BLADE 6INCHES OR LESS,322997
KNIFE WITH BLADE 6INCHES OR LESS,943070
KNIFE WITH BLADE 6INCHES OR LESS,211709
KNIFE WITH BLADE 6INCHES OR LESS,661736
KNIFE WITH BLADE 6INCHES OR LESS,785595
KNIFE WITH BLADE 6INCHES OR LESS,971547
KNIFE WITH BLADE 6INCHES OR LESS,974513
KNIFE WITH BLADE 6INCHES OR LESS,301594
KNIFE WITH BLADE 6INCHES OR LESS,219394
KNIFE WITH BLADE 6INCHES OR LESS,218544
KNIFE WITH BLADE 6INCHES OR LESS,784997
KNIFE WITH BLADE 6INCHES OR LESS,809155
KNIFE WITH BLADE 6INCHES OR LESS,352368
KNIFE WITH BLADE 6INCHES OR LESS,250727
KNIFE WITH BLADE 6INCHES OR LESS,384416
KNIFE WITH BLADE 6INCHES OR LESS,788122
KNIFE WITH BLADE 6INCHES OR LESS,160970
KNIFE WITH BLADE 6INCHES OR LESS,546480
KNIFE WITH BLADE 6INCHES OR LESS,25361
KNIFE WITH BLADE 6INCHES OR LESS,115648
KNIFE WITH BLADE 6INCHES OR LESS,17210
KNIFE WITH BLADE 6INCHES OR LESS,537941
KNIFE WITH BLADE 6INCHES OR LESS,84567
KNIFE WITH BLADE 6INCHES OR LESS,976896
KNIFE WITH BLADE 6INCHES OR LESS,380856
KNIFE WITH BLADE 6INCHES OR LESS,920132
KNIFE WITH BLADE 6INCHES OR LESS,328045
KNIFE WITH BLADE 6INCHES OR LESS,287129
KNIFE WITH BLADE 6INCHES OR LESS,185970
KNIFE WITH BLADE 6INCHES OR LESS,254380
KNIFE WITH BLADE 6INCHES OR LESS,94281
KNIFE WITH BLADE 6INCHES OR LESS,965729
KNIFE WITH BLADE 6INCHES OR LESS,162916
KNIFE WITH BLADE 6INCHES OR LESS,210370
KNIFE WITH BLADE 6INCHES OR LESS,147333
KNIFE WITH BLADE 6INCHES OR LESS,855106
KNIFE WITH BLADE 6INCHES OR LESS,473382
KNIFE WITH BLADE 6INCHES OR LESS,12316
KNIFE WITH BLADE 6INCHES OR LESS,309485
KNIFE WITH BLADE 6INCHES OR LESS,794974
KNIFE WITH BLADE 6INCHES OR LESS,473746
KNIFE WITH BLADE 6INCHES OR LESS,573413
KNIFE WITH BLADE 6INCHES OR LESS,144233
KNIFE WITH BLADE 6INCHES OR LESS,572281
KNIFE WITH BLADE 6INCHES OR LESS,252819
KNIFE WITH BLADE 6INCHES OR LESS,133412
KNIFE WITH BLADE 6INCHES OR LESS,907263
KNIFE WITH BLADE 6INCHES OR LESS,244393
KNIFE WITH BLADE 6INCHES OR LESS,471401
KNIFE WITH BLADE 6INCHES OR LESS,251287
KNIFE WITH BLADE 6INCHES OR LESS,739825
KNIFE WITH BLADE 6INCHES OR LESS,144775
KNIFE WITH BLADE 6INCHES OR LESS,824399
KNIFE WITH BLADE 6INCHES OR LESS,811123
KNIFE WITH BLADE 6INCHES OR LESS,254932
KNIFE WITH BLADE 6INCHES OR LESS,695035
KNIFE WITH BLADE 6INCHES OR LESS,104468
KNIFE WITH BLADE 6INCHES OR LESS,188149
KNIFE WITH BLADE 6INCHES OR LESS,25459
KNIFE WITH BLADE 6INCHES OR LESS,463854
KNIFE WITH BLADE 6INCHES OR LESS,818407
KNIFE WITH BLADE 6INCHES OR LESS,780188
KNIFE WITH BLADE 6INCHES OR LESS,529252
KNIFE WITH BLADE 6INCHES OR LESS,35585
KNIFE WITH BLADE 6INCHES OR LESS,536341
KNIFE WITH BLADE 6INCHES OR LESS,724676
KNIFE WITH BLADE 6INCHES OR LESS,601448
KNIFE WITH BLADE 6INCHES OR LESS,180992
KNIFE WITH BLADE 6INCHES OR LESS,642889
KNIFE WITH BLADE 6INCHES OR LESS,546092
KNIFE WITH BLADE 6INCHES OR LESS,763230
KNIFE WITH BLADE 6INCHES OR LESS,269394
KNIFE WITH BLADE 6INCHES OR LESS,16727
KNIFE WITH BLADE 6INCHES OR LESS,401288
KNIFE WITH BLADE 6INCHES OR LESS,531897
KNIFE WITH BLADE 6INCHES OR LESS,818188
KNIFE WITH BLADE 6INCHES OR LESS,289590
KNIFE WITH BLADE 6INCHES OR LESS,99864
KNIFE WITH BLADE 6INCHES OR LESS,602759
KNIFE WITH BLADE 6INCHES OR LESS,120314
KNIFE WITH BLADE 6INCHES OR LESS,533394
KNIFE WITH BLADE 6INCHES OR LESS,232921
KNIFE WITH BLADE 6INCHES OR LESS,496965
KNIFE WITH BLADE 6INCHES OR LESS,384143
KNIFE WITH BLADE 6INCHES OR LESS,461903
KNIFE WITH BLADE 6INCHES OR LESS,167445
KNIFE WITH BLADE 6INCHES OR LESS,21302
KNIFE WITH BLADE 6INCHES OR LESS,220606
KNIFE WITH BLADE 6INCHES OR LESS,57276
KNIFE WITH BLADE 6INCHES OR LESS,67054
KNIFE WITH BLADE 6INCHES OR LESS,790575
KNIFE WITH BLADE 6INCHES OR LESS,156743
KNIFE WITH BLADE 6INCHES OR LESS,964736
KNIFE WITH BLADE 6INCHES OR LESS,75717
KNIFE WITH BLADE 6INCHES OR LESS,655479
KNIFE WITH BLADE 6INCHES OR LESS,978160
KNIFE WITH BLADE 6INCHES OR LESS,354178
KNIFE WITH BLADE 6INCHES OR LESS,266512
KNIFE WITH BLADE 6INCHES OR LESS,215709
KNIFE WITH BLADE 6INCHES OR LESS,438683
KNIFE WITH BLADE 6INCHES OR LESS,896182
KNIFE WITH BLADE 6INCHES OR LESS,112679
KNIFE WITH BLADE 6INCHES OR LESS,672591
KNIFE WITH BLADE 6INCHES OR LESS,52279
KNIFE WITH BLADE 6INCHES OR LESS,27355
KNIFE WITH BLADE 6INCHES OR LESS,283317
KNIFE WITH BLADE 6INCHES OR LESS,601566
KNIFE WITH BLADE 6INCHES OR LESS,455608
KNIFE WITH BLADE 6INCHES OR LESS,250448
KNIFE WITH BLADE 6INCHES OR LESS,378248
KNIFE WITH BLADE 6INCHES OR LESS,489482
KNIFE WITH BLADE 6INCHES OR LESS,664191
KNIFE WITH BLADE 6INCHES OR LESS,803213
KNIFE WITH BLADE 6INCHES OR LESS,672436
KNIFE WITH BLADE 6INCHES OR LESS,96976
KNIFE WITH BLADE 6INCHES OR LESS,428401
KNIFE WITH BLADE 6INCHES OR LESS,511285
KNIFE WITH BLADE 6INCHES OR LESS,954256
KNIFE WITH BLADE 6INCHES OR LESS,978400
KNIFE WITH BLADE 6INCHES OR LESS,14190
KNIFE WITH BLADE 6INCHES OR LESS,180217
KNIFE WITH BLADE 6INCHES OR LESS,974191
KNIFE WITH BLADE 6INCHES OR LESS,821322
KNIFE WITH BLADE 6INCHES OR LESS,202220
KNIFE WITH BLADE 6INCHES OR LESS,875656
KNIFE WITH BLADE 6INCHES OR LESS,120295
KNIFE WITH BLADE 6INCHES OR LESS,581684
KNIFE WITH BLADE 6INCHES OR LESS,353473
KNIFE WITH BLADE 6INCHES OR LESS,406257
KNIFE WITH BLADE 6INCHES OR LESS,696426
KNIFE WITH BLADE 6INCHES OR LESS,628224
KNIFE WITH BLADE 6INCHES OR LESS,290101
KNIFE WITH BLADE 6INCHES OR LESS,707035
KNIFE WITH BLADE 6INCHES OR LESS,519569
KNIFE WITH BLADE 6INCHES OR LESS,689521
KNIFE WITH BLADE 6INCHES OR LESS,591920
KNIFE WITH BLADE 6INCHES OR LESS,223046
KNIFE WITH BLADE 6INCHES OR LESS,63297
KNIFE WITH BLADE 6INCHES OR LESS,300098
KNIFE WITH BLADE 6INCHES OR LESS,77945
KNIFE WITH BLADE 6INCHES OR LESS,817162
KNIFE WITH BLADE 6INCHES OR LESS,977610
KNIFE WITH BLADE 6INCHES OR LESS,513558
KNIFE WITH BLADE 6INCHES OR LESS,541666
KNIFE WITH BLADE 6INCHES OR LESS,55609
KNIFE WITH BLADE 6INCHES OR LESS,736446
KNIFE WITH BLADE 6INCHES OR LESS,514379
KNIFE WITH BLADE 6INCHES OR LESS,898883
KNIFE WITH BLADE 6INCHES OR LESS,249440
KNIFE WITH BLADE 6INCHES OR LESS,594855
KNIFE WITH BLADE 6INCHES OR LESS,120254
KNIFE WITH BLADE 6INCHES OR LESS,100794
KNIFE WITH BLADE 6INCHES OR LESS,816719
KNIFE WITH BLADE 6INCHES OR LESS,160718
KNIFE WITH BLADE 6INCHES OR LESS,499046
KNIFE WITH BLADE 6INCHES OR LESS,30576
KNIFE WITH BLADE 6INCHES OR LESS,966249
KNIFE WITH BLADE 6INCHES OR LESS,287849
KNIFE WITH BLADE 6INCHES OR LESS,163889
KNIFE WITH BLADE 6INCHES OR LESS,390423
KNIFE WITH BLADE 6INCHES OR LESS,589098
KNIFE WITH BLADE 6INCHES OR LESS,973328
KNIFE WITH BLADE 6INCHES OR LESS,969836
KNIFE WITH BLADE 6INCHES OR LESS,228265
KNIFE WITH BLADE 6INCHES OR LESS,632061
KNIFE WITH BLADE 6INCHES OR LESS,972952
KNIFE WITH BLADE 6INCHES OR LESS,300480
KNIFE WITH BLADE 6INCHES OR LESS,417622
KNIFE WITH BLADE 6INCHES OR LESS,393008
KNIFE WITH BLADE 6INCHES OR LESS,131477
KNIFE WITH BLADE 6INCHES OR LESS,943150
KNIFE WITH BLADE 6INCHES OR LESS,946412
KNIFE WITH BLADE 6INCHES OR LESS,139417
KNIFE WITH BLADE 6INCHES OR LESS,432241
KNIFE WITH BLADE 6INCHES OR LESS,858120
KNIFE WITH BLADE 6INCHES OR LESS,138977
KNIFE WITH BLADE 6INCHES OR LESS,442522
KNIFE WITH BLADE 6INCHES OR LESS,841864
KNIFE WITH BLADE 6INCHES OR LESS,290314
KNIFE WITH BLADE 6INCHES OR LESS,969789
KNIFE WITH BLADE 6INCHES OR LESS,491843
KNIFE WITH BLADE 6INCHES OR LESS,223112
KNIFE WITH BLADE 6INCHES OR LESS,444544
KNIFE WITH BLADE 6INCHES OR LESS,599050
KNIFE WITH BLADE 6INCHES OR LESS,176326
KNIFE WITH BLADE 6INCHES OR LESS,460809
KNIFE WITH BLADE 6INCHES OR LESS,905650
KNIFE WITH BLADE 6INCHES OR LESS,351305
KNIFE WITH BLADE 6INCHES OR LESS,298238
KNIFE WITH BLADE 6INCHES OR LESS,695739
KNIFE WITH BLADE 6INCHES OR LESS,597213
KNIFE WITH BLADE 6INCHES OR LESS,475665
KNIFE WITH BLADE 6INCHES OR LESS,956780
KNIFE WITH BLADE 6INCHES OR LESS,771422
KNIFE WITH BLADE 6INCHES OR LESS,880872
KNIFE WITH BLADE 6INCHES OR LESS,956766
KNIFE WITH BLADE 6INCHES OR LESS,164122
KNIFE WITH BLADE 6INCHES OR LESS,467141
KNIFE WITH BLADE 6INCHES OR LESS,380823
KNIFE WITH BLADE 6INCHES OR LESS,940968
KNIFE WITH BLADE 6INCHES OR LESS,213949
KNIFE WITH BLADE 6INCHES OR LESS,495154
KNIFE WITH BLADE 6INCHES OR LESS,61613
KNIFE WITH BLADE 6INCHES OR LESS,827821
KNIFE WITH BLADE 6INCHES OR LESS,90441
KNIFE WITH BLADE 6INCHES OR LESS,736322
KNIFE WITH BLADE 6INCHES OR LESS,142743
KNIFE WITH BLADE 6INCHES OR LESS,978773
KNIFE WITH BLADE 6INCHES OR LESS,174696
KNIFE WITH BLADE 6INCHES OR LESS,181877
KNIFE WITH BLADE 6INCHES OR LESS,274631
KNIFE WITH BLADE 6INCHES OR LESS,568547
KNIFE WITH BLADE 6INCHES OR LESS,396310
KNIFE WITH BLADE 6INCHES OR LESS,9050
KNIFE WITH BLADE 6INCHES OR LESS,965320
KNIFE WITH BLADE 6INCHES OR LESS,684967
KNIFE WITH BLADE 6INCHES OR LESS,472710
KNIFE WITH BLADE 6INCHES OR LESS,978742
KNIFE WITH BLADE 6INCHES OR LESS,177051
KNIFE WITH BLADE 6INCHES OR LESS,100138
KNIFE WITH BLADE 6INCHES OR LESS,78057
KNIFE WITH BLADE 6INCHES OR LESS,808348
KNIFE WITH BLADE 6INCHES OR LESS,965073
KNIFE WITH BLADE 6INCHES OR LESS,610278
KNIFE WITH BLADE 6INCHES OR LESS,195072
KNIFE WITH BLADE 6INCHES OR LESS,793660
KNIFE WITH BLADE 6INCHES OR LESS,240562
KNIFE WITH BLADE 6INCHES OR LESS,675173
KNIFE WITH BLADE 6INCHES OR LESS,91384
KNIFE WITH BLADE 6INCHES OR LESS,88227
KNIFE WITH BLADE 6INCHES OR LESS,768013
KNIFE WITH BLADE 6INCHES OR LESS,461655
KNIFE WITH BLADE 6INCHES OR LESS,324237
KNIFE WITH BLADE 6INCHES OR LESS,63634
KNIFE WITH BLADE 6INCHES OR LESS,295652
KNIFE WITH BLADE 6INCHES OR LESS,112168
KNIFE WITH BLADE 6INCHES OR LESS,217477
KNIFE WITH BLADE 6INCHES OR LESS,650004
KNIFE WITH BLADE 6INCHES OR LESS,823213
KNIFE WITH BLADE 6INCHES OR LESS,226822
KNIFE WITH BLADE 6INCHES OR LESS,368078
KNIFE WITH BLADE 6INCHES OR LESS,558260
KNIFE WITH BLADE 6INCHES OR LESS,612204
KNIFE WITH BLADE 6INCHES OR LESS,918850
KNIFE WITH BLADE 6INCHES OR LESS,177816
KNIFE WITH BLADE 6INCHES OR LESS,193815
KNIFE WITH BLADE 6INCHES OR LESS,976498
KNIFE WITH BLADE 6INCHES OR LESS,967984
KNIFE WITH BLADE 6INCHES OR LESS,284825
KNIFE WITH BLADE 6INCHES OR LESS,976712
KNIFE WITH BLADE 6INCHES OR LESS,581125
KNIFE WITH BLADE 6INCHES OR LESS,970715
KNIFE WITH BLADE 6INCHES OR LESS,884239
KNIFE WITH BLADE 6INCHES OR LESS,967945
KNIFE WITH BLADE 6INCHES OR LESS,828349
KNIFE WITH BLADE 6INCHES OR LESS,246117
KNIFE WITH BLADE 6INCHES OR LESS,518992
KNIFE WITH BLADE 6INCHES OR LESS,718530
KNIFE WITH BLADE 6INCHES OR LESS,120149
KNIFE WITH BLADE 6INCHES OR LESS,135083
KNIFE WITH BLADE 6INCHES OR LESS,156169
KNIFE WITH BLADE 6INCHES OR LESS,786956
KNIFE WITH BLADE 6INCHES OR LESS,730543
KNIFE WITH BLADE 6INCHES OR LESS,123992
KNIFE WITH BLADE 6INCHES OR LESS,913062
KNIFE WITH BLADE 6INCHES OR LESS,743064
KNIFE WITH BLADE 6INCHES OR LESS,769781
KNIFE WITH BLADE 6INCHES OR LESS,977568
KNIFE WITH BLADE 6INCHES OR LESS,4898
KNIFE WITH BLADE 6INCHES OR LESS,801393
KNIFE WITH BLADE 6INCHES OR LESS,638010
KNIFE WITH BLADE 6INCHES OR LESS,35515
KNIFE WITH BLADE 6INCHES OR LESS,711221
KNIFE WITH BLADE 6INCHES OR LESS,86824
KNIFE WITH BLADE 6INCHES OR LESS,777149
KNIFE WITH BLADE 6INCHES OR LESS,970666
KNIFE WITH BLADE 6INCHES OR LESS,212424
KNIFE WITH BLADE 6INCHES OR LESS,781165
KNIFE WITH BLADE 6INCHES OR LESS,469168
KNIFE WITH BLADE 6INCHES OR LESS,225268
KNIFE WITH BLADE 6INCHES OR LESS,834220
KNIFE WITH BLADE 6INCHES OR LESS,784739
KNIFE WITH BLADE 6INCHES OR LESS,728200
KNIFE WITH BLADE 6INCHES OR LESS,46922
KNIFE WITH BLADE 6INCHES OR LESS,182172
KNIFE WITH BLADE 6INCHES OR LESS,302655
KNIFE WITH BLADE 6INCHES OR LESS,797671
KNIFE WITH BLADE 6INCHES OR LESS,914428
KNIFE WITH BLADE 6INCHES OR LESS,939302
KNIFE WITH BLADE 6INCHES OR LESS,34641
KNIFE WITH BLADE 6INCHES OR LESS,243830
KNIFE WITH BLADE 6INCHES OR LESS,966697
KNIFE WITH BLADE 6INCHES OR LESS,136190
KNIFE WITH BLADE 6INCHES OR LESS,670930
KNIFE WITH BLADE 6INCHES OR LESS,96016
KNIFE WITH BLADE 6INCHES OR LESS,960575
KNIFE WITH BLADE 6INCHES OR LESS,516718
KNIFE WITH BLADE 6INCHES OR LESS,401191
KNIFE WITH BLADE 6INCHES OR LESS,921895
KNIFE WITH BLADE 6INCHES OR LESS,560117
KNIFE WITH BLADE 6INCHES OR LESS,975795
KNIFE WITH BLADE 6INCHES OR LESS,225784
KNIFE WITH BLADE 6INCHES OR LESS,977612
KNIFE WITH BLADE 6INCHES OR LESS,713354
KNIFE WITH BLADE 6INCHES OR LESS,150588
KNIFE WITH BLADE 6INCHES OR LESS,437206
KNIFE WITH BLADE 6INCHES OR LESS,756586
KNIFE WITH BLADE 6INCHES OR LESS,779238
KNIFE WITH BLADE 6INCHES OR LESS,559806
KNIFE WITH BLADE 6INCHES OR LESS,656400
KNIFE WITH BLADE 6INCHES OR LESS,70842
KNIFE WITH BLADE 6INCHES OR LESS,876491
KNIFE WITH BLADE 6INCHES OR LESS,855065
KNIFE WITH BLADE 6INCHES OR LESS,913802
KNIFE WITH BLADE 6INCHES OR LESS,717372
KNIFE WITH BLADE 6INCHES OR LESS,847653
KNIFE WITH BLADE 6INCHES OR LESS,559856
KNIFE WITH BLADE 6INCHES OR LESS,191072
KNIFE WITH BLADE 6INCHES OR LESS,968236
KNIFE WITH BLADE 6INCHES OR LESS,972942
KNIFE WITH BLADE 6INCHES OR LESS,198612
KNIFE WITH BLADE 6INCHES OR LESS,870165
KNIFE WITH BLADE 6INCHES OR LESS,605630
KNIFE WITH BLADE 6INCHES OR LESS,391848
KNIFE WITH BLADE 6INCHES OR LESS,944833
KNIFE WITH BLADE 6INCHES OR LESS,50126
KNIFE WITH BLADE 6INCHES OR LESS,466540
KNIFE WITH BLADE 6INCHES OR LESS,767398
HAMMER,916401
HAMMER,805273
HAMMER,703005
HAMMER,518155
HAMMER,149740
HAMMER,812502
HAMMER,785045
HAMMER,977744
HAMMER,761758
HAMMER,799224
HAMMER,912531
HAMMER,321255
HAMMER,88891
HAMMER,251570
HAMMER,392512
HAMMER,493583
HAMMER,160542
HAMMER,647092
HAMMER,979197
HAMMER,384203
HAMMER,698730
HAMMER,206523
HAMMER,964261
HAMMER,619047
HAMMER,540363
HAMMER,790336
HAMMER,367132
HAMMER,478977
HAMMER,3208
HAMMER,280497
HAMMER,696110
HAMMER,879613
HAMMER,536592
HAMMER,35025
HAMMER,285363
HAMMER,82078
HAMMER,505279
HAMMER,938826
HAMMER,637491
HAMMER,667443
HAMMER,551270
HAMMER,869172
HAMMER,639710
HAMMER,3942
HAMMER,577999
HAMMER,717214
HAMMER,646619
HAMMER,9249
HAMMER,632494
HAMMER,117220
HAMMER,564088
HAMMER,435242
HAMMER,389495
HAMMER,815751
HAMMER,488434
HAMMER,266924
HAMMER,506280
HAMMER,337578
HAMMER,412167
HAMMER,362132
HAMMER,361963
HAMMER,925656
HAMMER,444339
HAMMER,772936
HAMMER,735719
HAMMER,614577
HAMMER,824421
HAMMER,461911
HAMMER,647724
HAMMER,970121
HAMMER,457546
HAMMER,654171
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,973210
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,874614
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,63159
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,400022
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,532131
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,781810
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,72922
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,875178
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,972324
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,976806
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,248192
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,737146
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,966526
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,176396
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,795190
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,144206
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,238191
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,693556
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,979926
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,748712
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,664410
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,545046
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,664668
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,258329
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,650675
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,940346
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,831564
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,791627
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,337502
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,741569
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,736089
KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,587401
