VictimId,Age,Gender,Ethnicity
680034,34,F,Black
476217,64,F,Hispanic
417407,65,M,Black
493978,84,F,White
406358,57,F,Hispanic
741720,4,F,Hispanic
142264,41,F,White
919091,0,X,Unknown
719581,29,F,White
737756,23,M,Asian
753504,0,X,Unknown
718529,0,X,Unknown
396059,39,F,Hispanic
541782,6,F,Black
296343,0,X,Unknown
589748,21,F,Black
670146,65,F,Hispanic
462029,55,F,White
407491,23,M,Other
253169,0,X,Unknown
94444,34,F,Black
14931,22,F,Hispanic
612087,31,F,Hispanic
702448,0,X,Unknown
196617,24,M,Hispanic
208685,52,M,Hispanic
588562,36,F,Hispanic
568591,0,X,Unknown
521370,3,F,Asian
129662,0,X,Unknown
162240,38,M,Hispanic
203117,62,M,Hispanic
280852,43,M,Black
755191,25,M,White
215968,0,X,Unknown
902227,23,X,Unknown
330283,34,F,Black
110616,26,F,Hispanic
452095,61,F,White
478986,0,F,Black
62529,4,F,Black
873424,27,F,Hispanic
73684,44,F,Other
48110,5,M,White
517181,15,F,Hispanic
878099,34,M,Asian
839989,0,X,Unknown
380229,0,X,Unknown
63944,37,M,Hispanic
75379,0,X,Unknown
474397,35,M,Hispanic
84093,65,M,Black
485554,42,M,Black
258583,4,M,White
211709,5,M,Black
16544,49,M,White
89030,29,F,White
937201,33,M,Hispanic
172888,0,X,Unknown
82476,5,M,Hispanic
343424,0,X,Unknown
150738,35,F,Hispanic
882352,2,F,White
616465,29,F,Black
178334,0,X,Unknown
588807,37,M,White
787895,0,X,Unknown
182227,33,M,Hispanic
778999,42,F,Hispanic
330357,0,X,Unknown
81487,22,F,Other
216005,3,M,Hispanic
283291,85,M,Asian
892202,0,X,Unknown
368934,51,F,White
352338,33,F,Other
599358,0,X,Unknown
703005,55,F,White
456859,35,F,Black
656572,34,F,White
467986,36,F,Hispanic
775015,38,F,Hispanic
922976,65,F,Black
500273,59,F,Asian
62670,29,M,Asian
140220,29,M,Hispanic
153579,26,F,Hispanic
82486,19,X,Unknown
732018,39,F,White
576880,9,F,Hispanic
456974,24,M,Hispanic
767404,33,M,White
21427,28,M,Other
428478,23,F,Black
89209,4,F,Black
558917,6,M,Other
170250,0,X,Unknown
83211,25,F,Hispanic
743727,41,M,Asian
218937,0,X,Unknown
58126,15,M,White
618660,0,X,Unknown
63477,0,M,Other
502365,29,F,Other
742280,0,X,Unknown
18280,33,F,Black
414421,24,F,Hispanic
505476,28,M,Hispanic
187299,65,M,Hispanic
388262,34,F,Hispanic
465409,28,M,White
230884,0,X,Unknown
373396,39,F,Hispanic
228231,2,X,Unknown
919264,0,X,Unknown
765636,0,X,Unknown
562663,24,M,Hispanic
635543,37,F,White
140620,0,X,Unknown
35667,0,X,Unknown
293306,33,M,White
609219,54,M,White
351640,47,F,Hispanic
818776,0,X,Unknown
950231,3,M,White
139038,3,F,Black
452259,49,F,Hispanic
427183,22,M,Asian
736005,57,M,White
73376,46,F,Other
771670,38,M,Hispanic
618346,48,M,Hispanic
366411,42,M,Hispanic
586103,27,F,Hispanic
927641,33,M,Hispanic
948627,0,X,Unknown
188843,31,M,White
230639,66,M,White
678745,29,M,Unknown
296232,54,M,White
872796,21,F,Asian
51209,0,X,Unknown
63718,0,X,Unknown
125771,17,M,Hispanic
150009,49,M,White
600150,0,X,Unknown
517617,24,M,Hispanic
917713,0,X,Unknown
135688,46,M,Hispanic
454023,27,M,Hispanic
100974,3,M,White
462593,37,M,Asian
754704,31,F,White
705221,0,X,Unknown
760609,48,M,White
197333,58,M,White
444824,13,M,Hispanic
236329,53,F,White
548667,0,X,Unknown
130635,0,X,Unknown
735562,26,M,Hispanic
516888,27,M,Asian
464634,28,F,White
546562,0,X,Unknown
261638,0,X,Unknown
624455,0,X,Unknown
803439,61,M,Hispanic
592934,38,F,Hispanic
941530,0,M,White
622210,0,M,Hispanic
335204,39,F,Hispanic
730273,5,M,White
43158,46,M,Black
530987,32,M,Hispanic
769989,0,X,Unknown
121641,22,M,White
630338,22,M,Hispanic
476672,54,F,Black
233254,54,M,Other
3521,0,X,Unknown
593236,0,M,White
354032,64,M,Hispanic
811945,45,M,Hispanic
650423,61,F,White
516905,0,X,Unknown
165659,7,F,Hispanic
729046,64,M,Other
502460,46,M,White
602585,21,X,Unknown
825756,0,X,Unknown
61467,0,X,Unknown
71551,55,M,Hispanic
53236,0,X,Unknown
68225,63,M,White
469968,0,X,Unknown
100183,58,F,Black
385062,18,F,White
437614,29,F,Hispanic
403085,57,M,Asian
14287,26,F,White
506639,67,F,Other
171158,2,F,White
595137,34,F,Other
727115,0,X,Unknown
201390,47,M,White
127229,35,F,Asian
206581,34,F,Black
485138,37,M,Hispanic
704221,0,X,Unknown
450339,0,M,White
501057,0,X,Unknown
391796,6,F,White
235905,0,X,Unknown
914988,69,M,Asian
595704,39,F,Asian
465234,31,F,Hispanic
646131,44,F,Black
464073,0,X,Unknown
325257,0,X,Unknown
816537,25,M,Hispanic
161518,0,X,Unknown
436662,36,F,White
494453,49,M,Other
721188,25,M,Hispanic
290244,33,F,White
586549,0,X,Unknown
182695,38,F,White
648028,48,F,Hispanic
549980,34,F,Black
924109,22,F,Black
235251,0,M,White
145845,31,M,White
830517,49,M,Other
710830,59,M,Black
897781,13,F,Hispanic
878733,7,M,Black
237791,0,M,Other
942008,19,F,Hispanic
787729,47,M,White
850574,27,M,Hispanic
950351,68,F,White
639828,22,M,Hispanic
10745,66,M,White
678743,41,F,Hispanic
629549,57,M,Other
622017,45,M,Other
488758,39,M,Hispanic
306185,41,M,Black
891590,0,X,Unknown
612528,37,F,Hispanic
551054,0,X,Unknown
144038,36,F,Other
377215,28,M,Black
600444,47,M,Hispanic
605684,54,M,Asian
144310,0,M,Other
344571,26,X,Unknown
937070,5,M,White
790771,39,F,White
49897,0,X,Unknown
576256,0,X,Unknown
788520,65,F,White
143847,47,M,Black
451777,21,M,White
931581,0,X,Unknown
854889,53,M,Hispanic
933951,3,F,White
149194,45,M,Hispanic
318248,0,X,Unknown
764707,1,F,Hispanic
772155,29,M,Asian
336099,0,X,Unknown
684947,36,M,White
610915,0,X,Unknown
641531,73,M,White
880629,23,M,Hispanic
283768,35,M,Hispanic
577334,71,F,Other
190868,0,X,Unknown
468859,71,M,Other
520439,35,M,Hispanic
775177,44,M,Hispanic
248798,38,M,Hispanic
790221,31,X,Hispanic
659336,44,M,Other
661736,0,X,Unknown
86221,42,M,White
265597,38,M,Hispanic
185524,22,M,Black
58206,4,M,Asian
474878,0,X,Unknown
625622,51,F,Black
838252,46,F,Black
254046,4,F,Hispanic
748859,25,F,Hispanic
731542,67,M,White
391194,0,X,Unknown
254178,18,F,Black
33495,54,F,White
44827,27,F,Hispanic
392220,49,M,Hispanic
921067,28,F,Asian
53319,74,F,Other
214914,11,M,Hispanic
539740,19,M,Hispanic
800103,0,X,Unknown
726410,27,F,Hispanic
915538,59,F,Black
785595,26,M,Hispanic
162230,36,M,White
872698,54,M,Hispanic
949154,0,X,Unknown
245854,24,F,Hispanic
752147,0,X,Unknown
99801,41,F,Hispanic
280332,0,X,Unknown
665621,61,M,White
929616,0,X,Unknown
248022,4,F,Black
624868,22,F,Black
47161,32,M,Hispanic
939755,25,F,White
954349,23,X,Unknown
612368,26,F,White
81299,37,M,Hispanic
941103,31,F,Other
358500,37,M,Hispanic
598072,28,F,Hispanic
408458,3,F,Black
330096,28,F,Other
113452,29,M,Black
598130,29,F,Black
444117,42,M,Hispanic
809150,4,M,Other
804932,29,M,Asian
812942,27,M,Hispanic
350716,24,F,Hispanic
306175,38,F,American Indian/Alaskan Native
601980,31,M,Hispanic
13149,39,M,Other
399138,35,M,Black
324229,66,M,Asian
562772,36,F,Hispanic
691286,37,F,Black
700869,46,M,White
669123,36,M,White
827464,0,X,Unknown
679482,23,F,Hispanic
923860,0,X,Unknown
356800,3,M,White
565894,0,X,Unknown
647105,49,F,Black
578232,41,M,Black
526466,54,F,Black
255632,54,F,White
827404,28,M,Hispanic
432849,41,F,White
488716,55,M,Hispanic
343243,0,X,Unknown
686477,23,F,Other
609033,67,F,Black
799380,37,M,Black
430750,54,M,Hispanic
914900,23,X,Unknown
645636,44,F,Other
896923,37,F,White
773090,52,F,White
611131,24,F,Hispanic
349760,61,M,Hispanic
240906,0,X,Unknown
90278,55,F,Hispanic
831768,56,M,Black
6350,38,F,Hispanic
906534,39,F,Hispanic
251377,39,F,Hispanic
880365,27,F,Black
581378,53,M,Asian
54984,68,F,White
882111,0,X,Unknown
685194,48,M,Hispanic
665692,26,M,White
264167,28,F,Hispanic
111108,63,M,Other
552223,27,F,Hispanic
791840,4,M,Hispanic
501015,4,F,Hispanic
451272,29,M,White
192704,53,M,Black
955283,6,F,White
288750,47,F,Black
952867,0,X,Unknown
510109,17,F,White
98195,51,F,White
874618,46,M,Black
534741,0,X,Unknown
274759,0,M,Hispanic
33404,6,F,Hispanic
598564,0,X,Unknown
424417,5,M,Hispanic
240447,0,X,Unknown
135801,37,F,Asian
596298,35,M,Unknown
912886,0,X,Unknown
825082,23,M,Asian
648359,0,X,Unknown
855202,34,F,Black
355680,41,M,Hispanic
83241,84,F,White
652908,55,M,White
823533,0,X,Unknown
485341,51,F,White
575024,71,M,White
144664,43,M,White
247684,68,M,Hispanic
649977,27,F,Hispanic
274795,0,X,Unknown
894143,42,F,Other
573531,1,F,Black
99630,41,M,White
804962,39,F,White
803333,3,M,Asian
379644,37,M,White
168361,44,F,White
886772,45,F,Black
552047,21,F,Hispanic
749181,18,M,White
457670,0,M,Other
273928,27,F,Asian
961076,0,X,Unknown
109854,0,X,Unknown
46755,0,X,Unknown
271303,0,X,Unknown
149072,22,F,Hispanic
395721,44,F,White
606627,69,M,White
857151,47,M,Hispanic
301532,0,X,Unknown
824221,27,F,Other
86686,35,M,Black
953048,0,X,Unknown
828435,0,X,Unknown
531664,25,M,Hispanic
111945,4,F,Black
777043,0,X,Unknown
509930,21,X,Unknown
163607,27,M,Asian
709776,52,F,Other
274168,38,F,White
773038,0,X,Unknown
556772,59,F,White
121688,38,M,Hispanic
733714,24,F,Asian
881858,26,M,Hispanic
377259,46,M,Other
205490,0,X,Unknown
408931,34,F,Hispanic
326337,18,M,Hispanic
388074,21,F,Hispanic
161535,47,M,Hispanic
234801,0,X,Unknown
570189,47,F,Black
405614,29,M,Hispanic
648154,36,F,Hispanic
120877,0,F,White
835332,0,M,White
54556,17,F,Hispanic
914030,43,F,White
199557,53,F,Black
95596,0,X,Unknown
603849,19,F,Hispanic
508500,36,M,Hispanic
340387,0,X,Unknown
530192,28,M,Black
430881,54,F,Black
446232,41,F,Hispanic
204041,35,M,Hispanic
361841,5,F,Black
74356,34,M,Black
796832,3,F,Hispanic
248056,0,X,Unknown
400022,21,M,Hispanic
432618,36,F,White
408535,32,F,Other
365467,38,F,Hispanic
222693,3,F,White
957707,46,M,White
639275,45,F,White
610444,34,F,Hispanic
208981,64,F,Black
601703,64,F,Asian
285737,0,X,Unknown
444988,0,X,Unknown
656581,47,M,Unknown
474892,52,M,Hispanic
865207,45,M,Hispanic
951581,28,M,Other
285739,0,X,Unknown
81421,31,M,Hispanic
158142,42,F,Other
890760,25,F,White
880188,41,M,White
804766,0,X,Unknown
239874,41,F,Black
522279,31,F,Hispanic
104242,37,F,White
333773,18,M,Asian
531941,72,F,Black
245512,32,F,White
764624,23,M,White
716114,42,M,Other
273297,25,M,Other
193690,23,F,Hispanic
71589,0,X,Unknown
214347,29,M,Black
391005,6,M,White
156546,41,M,White
109872,47,F,White
765078,0,X,Unknown
744987,25,M,Asian
876078,0,X,Unknown
744995,46,M,Hispanic
612808,73,F,Hispanic
832454,48,M,Other
925802,51,M,Hispanic
11697,22,F,Hispanic
196152,3,M,Black
119501,23,F,Hispanic
502483,4,M,Hispanic
955112,34,F,Black
273223,59,M,White
160999,29,M,Hispanic
55341,53,M,Hispanic
487616,23,F,White
114536,4,F,Other
957472,0,X,Unknown
840964,0,M,White
205281,36,F,Black
520688,0,X,Unknown
127277,43,M,White
587871,26,F,Hispanic
649632,21,M,Hispanic
433796,23,F,Other
884488,75,F,Asian
736710,7,M,Black
28761,38,M,Hispanic
119745,27,F,Hispanic
264668,26,M,Hispanic
615911,41,M,White
724655,22,M,White
664596,72,M,Black
625368,62,F,White
82060,27,M,Black
65152,42,M,Hispanic
28675,0,X,Unknown
901234,0,X,Unknown
547262,55,F,White
333915,56,F,White
84519,0,X,Unknown
472298,53,M,White
209482,0,X,Unknown
634668,26,M,Hispanic
504657,43,M,White
808749,41,F,Asian
951517,56,F,White
670400,27,F,Hispanic
719840,34,M,White
290609,36,M,Hispanic
303705,28,F,Black
316485,57,M,Hispanic
766418,0,X,Unknown
69617,33,M,Hispanic
724661,26,M,Hispanic
525200,23,F,Hispanic
605199,35,F,Black
718492,28,M,Hispanic
591170,0,X,Unknown
864514,0,M,White
225944,66,F,Other
704838,29,F,Black
516193,3,M,Black
782050,73,M,White
524676,22,F,White
515764,2,F,Hispanic
707821,25,M,Hispanic
431334,66,F,Asian
668564,17,F,Hispanic
742898,0,M,Other
566584,36,M,White
604114,66,M,White
23183,0,X,Unknown
820360,44,M,White
620947,0,X,Unknown
51253,32,M,Hispanic
204225,3,F,Black
103664,36,F,Other
30106,0,X,Unknown
692449,24,M,White
667324,31,F,Asian
343852,37,M,Hispanic
122928,5,F,Hispanic
460273,34,F,Asian
586682,28,M,Unknown
35799,53,M,Hispanic
89140,28,F,Hispanic
866533,45,F,Other
361831,0,X,Unknown
298279,53,F,White
656131,0,M,Other
485203,0,X,Unknown
89649,48,M,White
890692,0,X,Unknown
635689,28,F,Black
567204,42,M,Hispanic
79203,52,F,Asian
781331,0,X,Unknown
770915,21,F,Hispanic
589997,0,X,Unknown
714919,34,M,Black
276332,55,M,Other
483947,27,F,Black
592927,19,M,Hispanic
534790,19,M,White
49639,58,F,Hispanic
508360,62,F,White
337297,4,F,White
178979,0,X,Unknown
617249,25,M,Asian
301940,52,F,White
927733,37,F,White
10089,29,F,Black
376870,26,F,White
863248,77,F,White
386319,31,M,Hispanic
159062,15,F,White
609491,33,F,Black
595385,4,M,White
451246,16,M,Hispanic
698163,44,M,Hispanic
810828,31,F,Black
233605,57,M,Hispanic
809603,41,F,White
199203,6,M,Hispanic
678982,29,M,Hispanic
269220,34,F,Hispanic
158120,4,M,White
191878,21,M,Hispanic
324587,0,X,Unknown
300718,0,X,Unknown
59635,0,X,Unknown
145348,32,M,White
477923,74,M,Asian
880834,22,M,White
173936,23,F,Hispanic
378995,0,M,Other
496363,4,F,White
355539,29,M,Hispanic
840896,3,F,Hispanic
423869,27,M,White
401379,0,X,Unknown
393127,42,M,Hispanic
210201,0,M,Hispanic
637822,38,M,Black
279995,64,F,Hispanic
191238,33,M,Asian
426438,0,X,Unknown
220939,0,X,Unknown
506749,0,X,Unknown
505187,33,F,Hispanic
113388,0,M,Unknown
1382,35,F,Hispanic
382193,0,X,Unknown
269813,0,X,Unknown
882827,34,M,Black
173396,56,F,Hispanic
844283,0,M,White
801780,61,F,White
489375,39,M,Hispanic
363991,37,F,White
872590,27,F,White
470602,68,M,Black
769692,0,X,Unknown
556730,0,X,Unknown
230658,38,F,Black
792646,0,X,Unknown
65257,24,M,White
733660,34,M,Hispanic
192397,0,X,Unknown
794880,44,F,Black
128073,34,M,Asian
840783,63,F,White
748361,0,X,Unknown
264757,32,M,Hispanic
650183,29,F,Black
291958,22,F,Black
81438,35,M,Hispanic
447931,3,M,Hispanic
663397,0,X,Unknown
52222,33,F,White
955114,48,M,Unknown
723854,31,F,Black
389467,4,M,White
701325,53,F,Hispanic
573401,7,F,Hispanic
921829,35,M,Hispanic
668121,53,M,White
358231,47,F,Unknown
345764,0,X,Unknown
12609,17,F,Hispanic
77379,56,F,White
371326,17,F,Hispanic
260995,21,M,Asian
695453,39,F,Hispanic
923360,48,F,White
659794,45,F,White
564699,21,M,Hispanic
541940,55,F,White
220401,48,F,Asian
541201,0,X,Unknown
155125,32,F,White
273684,37,M,Hispanic
830460,3,F,Hispanic
844048,0,X,Unknown
558593,24,M,Black
709887,0,X,Unknown
80135,18,F,Black
941892,0,X,Unknown
561346,39,F,Hispanic
599735,0,X,Unknown
85448,35,M,Hispanic
48867,0,X,Unknown
606142,59,F,Black
712814,48,M,Hispanic
825364,0,X,Unknown
172254,38,F,Hispanic
598257,0,X,Unknown
806907,22,X,Unknown
230917,0,X,Unknown
305305,36,F,Hispanic
653129,33,M,White
828639,46,M,Black
543209,28,F,Hispanic
123139,0,X,Unknown
879122,59,F,Other
474027,0,X,Unknown
904818,0,X,Unknown
306887,0,X,Unknown
889215,14,F,Hispanic
112149,38,M,White
367234,54,F,White
950380,0,M,Other
128322,65,F,White
428655,0,X,Unknown
595596,24,F,Hispanic
567002,26,F,Hispanic
638534,0,X,Unknown
218099,32,F,Black
406090,0,X,Unknown
917975,48,F,Asian
623799,36,M,Black
918575,31,M,White
851449,3,F,Black
116650,0,X,Unknown
286920,58,M,Other
489653,0,X,Unknown
933185,24,F,Hispanic
145599,23,F,Hispanic
409913,44,M,Hispanic
179130,41,M,Asian
407383,47,M,White
730465,0,X,Unknown
834832,0,X,Unknown
529735,31,M,Hispanic
595740,0,X,Unknown
392451,24,F,Hispanic
391154,49,F,Hispanic
114777,0,X,Unknown
449709,32,M,Hispanic
214458,41,M,Hispanic
737656,0,X,Unknown
215436,5,M,Hispanic
507266,48,F,White
270315,21,F,Hispanic
652982,33,M,Hispanic
495848,35,M,White
658978,29,F,Hispanic
301594,46,F,Hispanic
769087,0,X,Unknown
544960,2,F,White
411003,23,M,Hispanic
368919,37,F,Black
282497,36,F,Hispanic
136141,52,F,Other
163644,0,X,Unknown
447706,54,M,White
385280,21,M,White
271172,22,M,White
650640,0,X,Unknown
542942,63,F,Black
455680,42,F,Black
642195,57,M,Hispanic
530478,0,X,Unknown
711847,35,F,Hispanic
837786,0,X,Unknown
221822,58,M,Hispanic
583790,44,M,Black
191559,37,F,Asian
482416,4,M,Unknown
749688,38,M,White
781792,51,F,Other
832337,55,F,Hispanic
299475,65,F,Black
881861,23,F,Black
866696,54,M,White
702628,38,M,White
712892,42,F,Other
693037,38,M,White
735653,26,M,Hispanic
581058,0,M,Other
827673,21,F,White
482323,67,F,White
161943,23,F,Other
398212,35,F,White
894427,27,F,Black
301958,65,F,Hispanic
285581,59,M,Hispanic
500781,42,M,Hispanic
280988,0,X,Unknown
47193,0,X,Unknown
122993,56,F,Hispanic
890175,39,F,White
874466,6,M,White
96032,0,X,Unknown
121200,39,M,Hispanic
388291,0,X,Unknown
691467,28,F,Black
657970,0,X,Unknown
548461,0,X,Unknown
517216,0,X,Unknown
431628,0,X,Unknown
515601,51,M,Black
116003,46,M,White
208373,29,M,Hispanic
246812,51,F,Black
414979,37,F,Black
814368,38,F,Hispanic
85084,37,M,White
731212,39,M,Hispanic
655239,61,M,Black
183867,42,M,Hispanic
112055,33,M,Hispanic
799196,0,X,Unknown
820060,37,F,Black
598005,28,F,Black
550858,0,X,Unknown
429731,5,M,Black
438490,0,X,Unknown
566814,62,M,Hispanic
506307,32,F,Asian
349721,36,M,White
531551,23,M,Black
952771,0,X,Unknown
784219,3,M,Black
406586,23,F,White
340243,64,F,Black
459888,0,X,Unknown
212438,25,M,Asian
421200,33,F,Hispanic
235354,41,F,Hispanic
80712,54,F,White
418720,68,M,Black
337127,24,F,Hispanic
925344,28,M,White
21875,49,F,Black
190253,62,M,Hispanic
236775,0,X,Unknown
40293,27,M,Black
282007,3,M,White
940654,17,F,Hispanic
813731,68,F,Hispanic
626469,0,M,Black
540556,59,F,Black
901610,0,X,Unknown
607477,37,M,Hispanic
152504,0,X,Unknown
761461,0,X,Unknown
845907,0,X,Unknown
22876,34,F,Black
805350,0,M,White
360791,0,X,Unknown
384331,74,M,Hispanic
621139,0,X,Unknown
562692,0,X,Unknown
361781,44,M,Hispanic
133037,34,F,Hispanic
628439,28,F,Hispanic
719043,45,F,Hispanic
345063,45,F,Hispanic
839668,41,M,Hispanic
667116,0,X,Unknown
278584,45,F,Hispanic
759373,67,F,Black
314742,6,M,Black
530486,0,X,Unknown
596008,0,X,Unknown
219665,29,F,Hispanic
532058,42,F,Hispanic
256812,0,X,Unknown
581628,33,F,Hispanic
467929,76,F,Black
561371,23,M,American Indian/Alaskan Native
644069,63,F,Hispanic
39708,43,M,Hispanic
126170,0,X,Unknown
281362,34,M,Hispanic
365686,35,F,Hispanic
351621,59,F,White
207552,4,F,White
603427,75,F,Hispanic
430327,5,M,White
609881,24,M,White
706813,3,F,Black
250104,24,F,Hispanic
193978,29,M,White
880087,39,M,Other
290799,56,M,Hispanic
467852,32,F,Hispanic
747986,28,F,Black
450023,51,F,Hispanic
336002,0,X,Unknown
326993,23,M,Hispanic
694174,0,X,Unknown
355807,59,F,Asian
539253,0,X,Unknown
740861,0,X,Unknown
619402,24,F,Black
12915,63,M,Black
13760,38,F,Hispanic
429104,34,F,Other
531607,36,M,Hispanic
682898,46,F,Black
945568,0,X,Unknown
195987,4,F,Hispanic
449850,15,F,Hispanic
15787,42,F,Hispanic
577886,56,M,Black
489103,0,M,Other
484268,12,F,Black
680886,0,X,Unknown
413800,0,X,Unknown
95664,38,M,Hispanic
745249,24,M,Asian
809902,0,X,Unknown
250528,0,X,Unknown
230837,32,M,Black
2780,21,F,Black
862766,28,M,White
219394,0,M,Other
353238,35,F,White
907114,25,F,Asian
757068,2,M,Black
122434,29,F,White
122126,61,M,Hispanic
240490,38,M,Other
236641,33,M,Hispanic
316208,0,X,Unknown
37435,63,M,Other
406628,18,F,White
635808,64,M,Hispanic
553704,39,M,Black
209763,65,F,White
408020,23,F,White
23852,37,M,White
837916,24,F,Asian
528385,0,X,Unknown
375166,0,X,Unknown
921026,29,F,Hispanic
368991,0,X,Unknown
57152,88,M,Hispanic
778109,0,X,Unknown
591228,37,M,White
756417,0,X,Unknown
457246,6,M,White
97323,0,X,Unknown
104427,18,F,White
709495,71,F,White
517748,12,F,Hispanic
421528,37,M,Hispanic
280828,37,F,Hispanic
202393,25,F,White
349349,0,X,Unknown
308481,31,M,Hispanic
934361,0,X,Unknown
923712,0,M,Other
832926,0,X,Unknown
569570,58,M,Hispanic
518635,61,M,Hispanic
729425,29,F,Black
245716,24,F,Black
679817,0,X,Unknown
64108,34,F,White
502536,33,F,Black
627675,41,M,Hispanic
555196,39,F,Hispanic
230515,32,M,Asian
581342,25,F,White
214047,0,X,Unknown
505232,31,F,Hispanic
62153,62,M,Unknown
265757,84,F,Black
518155,26,F,Black
894363,0,X,Unknown
501595,42,F,Black
151730,3,M,Hispanic
187116,24,M,Black
395132,56,F,Black
767918,72,F,Asian
680419,0,X,Unknown
761945,0,M,White
879124,0,X,Unknown
292937,3,F,Hispanic
28388,0,F,White
875868,22,M,White
139101,89,F,White
218544,7,M,Other
597443,21,F,Black
595280,0,X,Unknown
243811,68,F,Black
784948,22,F,Black
648065,0,X,Unknown
150077,44,M,White
277225,0,X,Unknown
243106,65,M,White
719277,32,M,Black
639022,11,F,White
717079,48,F,Hispanic
431201,41,F,Black
319880,27,M,White
648941,35,M,Unknown
264142,0,X,Unknown
191321,26,M,White
202560,55,F,Hispanic
612271,34,F,White
833465,31,F,Hispanic
247047,0,X,Unknown
205930,74,F,Black
494397,36,M,White
647022,2,F,Hispanic
450278,32,F,Hispanic
947026,0,M,White
70321,24,F,Hispanic
109353,36,M,Hispanic
400589,18,F,Black
530118,5,F,Black
689240,5,M,Hispanic
113192,0,X,Unknown
150095,69,M,White
942201,27,F,Black
434465,35,M,Unknown
797251,41,F,Hispanic
896670,58,F,Hispanic
857738,32,M,Unknown
325652,0,X,Unknown
806311,22,M,Black
855569,0,X,Unknown
401423,43,M,Hispanic
189581,0,X,Unknown
582096,49,F,Other
784997,47,F,Black
230029,33,M,Hispanic
245739,0,X,Unknown
86483,29,F,White
731061,31,F,White
351123,33,M,Asian
560673,0,X,Unknown
320537,37,M,White
317395,0,M,White
332292,25,M,Black
79832,0,M,White
779053,33,M,White
650498,0,X,Unknown
336383,32,F,Hispanic
42538,29,M,White
424848,0,X,Unknown
427679,32,M,Asian
202020,0,X,Unknown
961688,0,X,Unknown
377136,52,F,Hispanic
493708,0,X,Unknown
327375,39,M,Hispanic
329472,48,F,Black
736516,42,F,White
382220,41,F,Hispanic
378881,52,M,Hispanic
317677,28,F,Hispanic
809155,24,M,Hispanic
908813,0,X,Unknown
516911,25,F,White
189349,19,X,Unknown
602229,0,X,Unknown
817581,29,F,Hispanic
479168,0,X,Unknown
721023,36,M,Black
701557,0,X,Unknown
503284,0,X,Unknown
951901,54,F,Hispanic
153692,34,M,Other
884894,0,X,Unknown
259085,0,X,Unknown
404730,31,M,Asian
407186,31,M,Hispanic
889236,0,X,Unknown
453973,37,M,Asian
516092,29,M,White
24854,33,F,Hispanic
746532,39,M,Hispanic
234300,3,F,Hispanic
292052,27,M,Hispanic
780496,0,X,Unknown
798779,0,X,Unknown
463021,23,F,White
918806,0,X,Unknown
52445,0,X,Unknown
688710,78,F,White
335107,0,X,Unknown
184421,64,F,Asian
843660,82,F,Black
334915,37,M,Black
541205,0,X,Unknown
939219,0,X,Unknown
