CrimeId,Type,Subtype
639427,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
329830,THEFT,THEFT OF IDENTITY
589802,ASSAULT,BATTERY - SIMPLE ASSAULT
964933,BRANDISH WEAPON,BRANDISH WEAPON
919935,VEHICLE STOLEN,VEHICLE - STOLEN
158397,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
156012,BURGLARY,BURGLARY FROM VEHICLE
530937,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
972341,ASSAULT,BATTERY - SIMPLE ASSAULT
401702,VEHICLE STOLEN,VEHICLE - STOLEN
52418,BURGLARY,BURGLARY FROM VEHICLE
303731,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
105256,BURGLARY,BURGLARY FROM VEHICLE
791563,VIOLATION OF RESTRAINING ORDER,VIOLATION OF COURT ORDER
777715,BURGLARY,BURGLARY
846168,ASSAULT,BATTERY - SIMPLE ASSAULT
837482,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
362644,SEXUAL CRIME,OTHER MISCELLANEOUS CRIME
617085,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
980357,ASSAULT,BATTERY - SIMPLE ASSAULT
341196,ASSAULT,BATTERY - SIMPLE ASSAULT
834133,BURGLARY,BURGLARY FROM VEHICLE
657017,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
977392,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
209523,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
156266,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
810932,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
3750,VEHICLE STOLEN,VEHICLE - STOLEN
772941,BURGLARY,BURGLARY FROM VEHICLE
901571,VEHICLE STOLEN,VEHICLE - STOLEN
972428,ASSAULT,BATTERY - SIMPLE ASSAULT
121792,THEFT,THEFT OF IDENTITY
784131,ROBBERY,ATTEMPTED ROBBERY
783015,ASSAULT,BATTERY - SIMPLE ASSAULT
793951,VEHICLE STOLEN,VEHICLE - ATTEMPT STOLEN
811622,THEFT,THEFT OF IDENTITY
189435,ASSAULT,BATTERY - SIMPLE ASSAULT
554888,THEFT,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER"
768589,BURGLARY,BURGLARY FROM VEHICLE
664521,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
615307,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
244657,THEFT,THEFT PLAIN - ATTEMPT
699369,BURGLARY,BURGLARY FROM VEHICLE
661175,THEFT,SHOPLIFTING-GRAND THEFT ($950.01 & OVER)
709955,TRESPASSING,TRESPASSING
277378,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
175207,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
161486,VEHICLE STOLEN,VEHICLE - STOLEN
290341,VEHICLE STOLEN,VEHICLE - STOLEN
149104,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
185398,BURGLARY,BURGLARY
571120,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
105569,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
698226,BURGLARY,BURGLARY FROM VEHICLE
522408,VEHICLE STOLEN,VEHICLE - STOLEN
647495,ROBBERY,ATTEMPTED ROBBERY
474007,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
666997,THEFT,THEFT OF IDENTITY
101260,FRAUD,"BUNCO, PETTY THEFT"
359995,SEXUAL CRIME,"RAPE, FORCIBLE"
219745,THEFT,THEFT OF IDENTITY
8356,VEHICLE STOLEN,VEHICLE - STOLEN
256025,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
80608,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
105978,BURGLARY,BURGLARY FROM VEHICLE
638269,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
292504,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
153251,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
630797,CONTEMPT OF COURT,CONTEMPT OF COURT
168925,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
456717,BURGLARY,BURGLARY FROM VEHICLE
257327,CRIMINAL THREATS - NO WEAPON DISPLAYED,CRIMINAL THREATS - NO WEAPON DISPLAYED
777414,BURGLARY,BURGLARY FROM VEHICLE
512330,THEFT,THEFT OF IDENTITY
40854,THEFT,THEFT OF IDENTITY
336637,BURGLARY,BURGLARY
937081,PICKPOCKET,PICKPOCKET
171677,ASSAULT,BATTERY - SIMPLE ASSAULT
459899,VEHICLE STOLEN,VEHICLE - STOLEN
947742,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
760445,VEHICLE STOLEN,VEHICLE - STOLEN
15559,VEHICLE STOLEN,VEHICLE - STOLEN
840603,SEXUAL CRIME,BATTERY WITH SEXUAL CONTACT
818624,THEFT,THEFT OF IDENTITY
688649,FIREARMS SHOTS,"SHOTS FIRED AT MOVING VEHICLE, TRAIN OR AIRCRAFT"
576823,BURGLARY,BURGLARY FROM VEHICLE
565180,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
172635,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
773448,ASSAULT,BATTERY - SIMPLE ASSAULT
348830,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
813651,CRIMINAL THREATS - NO WEAPON DISPLAYED,CRIMINAL THREATS - NO WEAPON DISPLAYED
130592,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
402749,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
839139,THEFT,THEFT PLAIN - ATTEMPT
228673,TRESPASSING,TRESPASSING
170547,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
849580,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
232163,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
51638,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
938897,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
253312,VEHICLE STOLEN,VEHICLE - STOLEN
854004,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
216546,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
14175,ASSAULT,OTHER ASSAULT
766808,ASSAULT,BATTERY - SIMPLE ASSAULT
128097,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
225601,TRESPASSING,TRESPASSING
80691,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
101866,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
184021,VEHICLE STOLEN,BIKE - STOLEN
814805,BURGLARY,BURGLARY FROM VEHICLE
226299,DOCUMENT CRIME,DOCUMENT FORGERY / STOLEN FELONY
771762,ASSAULT,BATTERY - SIMPLE ASSAULT
252719,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
325338,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
246994,UNAUTHORIZED COMPUTER ACCESS,UNAUTHORIZED COMPUTER ACCESS
140876,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
465849,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
138015,BURGLARY,BURGLARY FROM VEHICLE
66880,BURGLARY,BURGLARY FROM VEHICLE
395053,THEFT,THEFT OF IDENTITY
855289,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
387219,BURGLARY,BURGLARY FROM VEHICLE
299512,ASSAULT,BATTERY - SIMPLE ASSAULT
810349,ASSAULT,BATTERY - SIMPLE ASSAULT
707854,BRANDISH WEAPON,BRANDISH WEAPON
436634,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
347979,ASSAULT,INTIMATE PARTNER - AGGRAVATED ASSAULT
410356,BURGLARY,BURGLARY
112168,ROBBERY,ROBBERY
70113,BURGLARY,BURGLARY
934850,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
941362,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
389830,CRIME ON CHILD,CHILD ANNOYING (17YRS & UNDER)
969283,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
58994,BURGLARY,BURGLARY
556316,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
127088,VEHICLE STOLEN,VEHICLE - STOLEN
16398,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
663538,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
972862,DISTURBING THE PEACE,DISTURBING THE PEACE
328941,DISTURBING THE PEACE,DISTURBING THE PEACE
704517,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
833328,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
71700,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
172861,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
882079,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
226296,CRIME ON CHILD,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT
441225,ASSAULT,BATTERY - SIMPLE ASSAULT
967995,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
317446,VEHICLE STOLEN,VEHICLE - STOLEN
931142,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
634130,VEHICLE STOLEN,VEHICLE - STOLEN
355367,SEXUAL CRIME,SEX OFFENDER REGISTRANT OUT OF COMPLIANCE
608112,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
622345,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
813548,ASSAULT,BATTERY - SIMPLE ASSAULT
979262,BRANDISH WEAPON,BRANDISH WEAPON
56319,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
853056,THEFT,THEFT OF IDENTITY
217477,SEXUAL CRIME,"RAPE, FORCIBLE"
632665,ROBBERY,ROBBERY
654082,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
128317,BURGLARY,BURGLARY
287734,ROBBERY,ROBBERY
259224,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
671549,RESISTING ARREST,RESISTING ARREST
518588,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
965162,CRIMINAL THREATS - NO WEAPON DISPLAYED,CRIMINAL THREATS - NO WEAPON DISPLAYED
694309,SEXUAL CRIME,"RAPE, FORCIBLE"
575357,ASSAULT,BATTERY - SIMPLE ASSAULT
330125,VEHICLE STOLEN,VEHICLE - STOLEN
516539,ASSAULT,BATTERY - SIMPLE ASSAULT
746502,BURGLARY,BURGLARY FROM VEHICLE
749428,BURGLARY,BURGLARY
947770,VEHICLE STOLEN,VEHICLE - STOLEN
758231,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
905671,VEHICLE STOLEN,VEHICLE - STOLEN
782217,THEFT,THEFT OF IDENTITY
555653,THEFT,"THEFT, PERSON"
749618,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
868028,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
597199,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
24114,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
316385,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
50715,VEHICLE STOLEN,VEHICLE - ATTEMPT STOLEN
918256,TRESPASSING,TRESPASSING
938,THEFT,THEFT OF IDENTITY
117220,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
386049,VEHICLE STOLEN,BIKE - STOLEN
275775,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
670698,ROBBERY,ROBBERY
822786,ROBBERY,ROBBERY
406934,THEFT,THEFT OF IDENTITY
199849,VEHICLE STOLEN,VEHICLE - STOLEN
424131,ROBBERY,ROBBERY
226434,ASSAULT,BATTERY - SIMPLE ASSAULT
766246,PICKPOCKET,PICKPOCKET
134624,ROBBERY,ROBBERY
948717,BURGLARY,BURGLARY FROM VEHICLE
59867,BURGLARY,BURGLARY FROM VEHICLE
694976,BURGLARY,BURGLARY FROM VEHICLE
906959,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
277271,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
560558,BURGLARY,BURGLARY
312460,"TELEPHONE CALLS, LEWD OR THREATENING","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
10503,ASSAULT,BATTERY - SIMPLE ASSAULT
338620,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
513798,VIOLATION OF RESTRAINING ORDER,VIOLATION OF COURT ORDER
422040,THEFT,THEFT OF IDENTITY
331930,BRANDISH WEAPON,BRANDISH WEAPON
149320,THEFT,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)"
157282,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
546163,ASSAULT,BATTERY - SIMPLE ASSAULT
748605,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
806060,ASSAULT,BATTERY - SIMPLE ASSAULT
453198,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
64971,THEFT,"BUNCO, GRAND THEFT"
550659,BURGLARY,BURGLARY FROM VEHICLE
744836,ASSAULT,BATTERY - SIMPLE ASSAULT
480799,THEFT,THEFT OF IDENTITY
396061,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
216763,THEFT,THEFT OF IDENTITY
918247,BURGLARY,BURGLARY FROM VEHICLE
677737,VIOLATION OF RESTRAINING ORDER,VIOLATION OF COURT ORDER
641150,THEFT,THEFT OF IDENTITY
904861,BURGLARY,BURGLARY
708314,VEHICLE STOLEN,VEHICLE - STOLEN
565616,ROBBERY,ROBBERY
739616,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
196396,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
546694,VEHICLE STOLEN,VEHICLE - STOLEN
365779,CONTEMPT OF COURT,CONTEMPT OF COURT
116892,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
18881,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
496353,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
446747,BURGLARY,BURGLARY FROM VEHICLE
227216,BURGLARY,BURGLARY FROM VEHICLE
757818,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
902143,ASSAULT,BATTERY - SIMPLE ASSAULT
913497,ASSAULT,BATTERY - SIMPLE ASSAULT
802318,BURGLARY,BURGLARY FROM VEHICLE
330368,ROBBERY,ATTEMPTED ROBBERY
74521,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
125335,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
229684,THEFT,THEFT OF IDENTITY
505438,VEHICLE STOLEN,VEHICLE - STOLEN
21936,ASSAULT,BATTERY - SIMPLE ASSAULT
367207,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
928706,BURGLARY,BURGLARY
350097,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
353712,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
856570,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
760752,CRIMINAL THREATS - NO WEAPON DISPLAYED,CRIMINAL THREATS - NO WEAPON DISPLAYED
468955,VEHICLE STOLEN,VEHICLE - STOLEN
836560,VEHICLE STOLEN,VEHICLE - STOLEN
784113,THEFT,THEFT OF IDENTITY
198263,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
265079,THEFT,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)"
565324,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
179263,ASSAULT,BATTERY - SIMPLE ASSAULT
340563,VEHICLE STOLEN,VEHICLE - STOLEN
279351,VEHICLE STOLEN,VEHICLE - STOLEN
650004,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
531996,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
500091,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
160020,BURGLARY,BURGLARY
268265,ASSAULT,BATTERY - SIMPLE ASSAULT
470409,BRANDISH WEAPON,BRANDISH WEAPON
62616,THEFT,THEFT OF IDENTITY
521257,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
664305,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
451982,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
888119,VEHICLE STOLEN,VEHICLE - STOLEN
674925,THEFT,THEFT OF IDENTITY
699480,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
777269,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
306224,ASSAULT,BATTERY - SIMPLE ASSAULT
348996,VEHICLE STOLEN,VEHICLE - STOLEN
504120,BURGLARY,BURGLARY
416997,THEFT,THEFT OF IDENTITY
964231,ASSAULT,INTIMATE PARTNER - AGGRAVATED ASSAULT
106044,ASSAULT,BATTERY - SIMPLE ASSAULT
843999,VEHICLE STOLEN,VEHICLE - STOLEN
736828,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
971502,MURDER,CRIMINAL HOMICIDE
373905,"TELEPHONE CALLS, LEWD OR THREATENING","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
979043,BURGLARY,BURGLARY FROM VEHICLE
161931,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
441616,BURGLARY,BURGLARY FROM VEHICLE
546867,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
882046,VEHICLE STOLEN,VEHICLE - STOLEN
863912,BURGLARY,BURGLARY
677981,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
594968,BURGLARY,BURGLARY
45066,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
334031,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
38430,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
537696,BURGLARY,BURGLARY
880817,VEHICLE STOLEN,VEHICLE - STOLEN
133767,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
58866,BURGLARY,BURGLARY FROM VEHICLE
852060,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
605825,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
771491,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
205559,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
606089,BURGLARY,BURGLARY
897108,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
823213,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
523300,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
334801,SEXUAL CRIME,SEXUAL PENETRATION W/FOREIGN OBJECT
520301,SEXUAL CRIME,"RAPE, FORCIBLE"
678773,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
300938,BURGLARY,BURGLARY FROM VEHICLE
268899,ASSAULT,BATTERY - SIMPLE ASSAULT
897488,THEFT,THEFT OF IDENTITY
463658,THEFT,THEFT OF IDENTITY
332486,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
777285,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
104391,VIOLATION OF RESTRAINING ORDER,VIOLATION OF RESTRAINING ORDER
25875,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
239266,ROBBERY,ROBBERY
10509,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
367360,VEHICLE STOLEN,BIKE - STOLEN
910933,VIOLATION OF RESTRAINING ORDER,VIOLATION OF COURT ORDER
189052,ASSAULT,BATTERY - SIMPLE ASSAULT
242239,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
338744,"TELEPHONE CALLS, LEWD OR THREATENING","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
640050,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
432850,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
429844,ASSAULT,BATTERY - SIMPLE ASSAULT
655269,CRIME ON CHILD,CHILD ABUSE (PHYSICAL) - AGGRAVATED ASSAULT
156315,VEHICLE STOLEN,VEHICLE - STOLEN
345705,ROBBERY,ROBBERY
415852,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
968695,VEHICLE STOLEN,VEHICLE - ATTEMPT STOLEN
799687,ASSAULT,BATTERY - SIMPLE ASSAULT
736858,ASSAULT,BATTERY - SIMPLE ASSAULT
319150,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
552726,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
694817,"TELEPHONE CALLS, LEWD OR THREATENING","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD"
480948,VIOLATION OF RESTRAINING ORDER,VIOLATION OF COURT ORDER
377134,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
893227,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
868539,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
377216,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
951630,TRESPASSING,TRESPASSING
427198,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
421455,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
240659,TRESPASSING,TRESPASSING
289152,BURGLARY,BURGLARY
508906,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
566160,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
15934,ASSAULT,BATTERY - SIMPLE ASSAULT
119486,ROBBERY,ROBBERY
515595,THEFT,THEFT OF IDENTITY
434913,THEFT,THEFT OF IDENTITY
335764,VEHICLE STOLEN,VEHICLE - STOLEN
489686,VEHICLE STOLEN,VEHICLE - STOLEN
940719,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
110611,TRESPASSING,TRESPASSING
605875,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
697150,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
961346,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
240491,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
543403,ASSAULT,BATTERY - SIMPLE ASSAULT
104257,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
48873,BURGLARY,BURGLARY
381778,BURGLARY,BURGLARY
71362,VEHICLE STOLEN,BIKE - STOLEN
503299,BOMB SCARE,BOMB SCARE
650264,PICKPOCKET,PICKPOCKET
172933,THEFT,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER)
568849,THEFT,THEFT PLAIN - PETTY ($950 & UNDER)
376826,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
674749,TRESPASSING,TRESPASSING
548658,ASSAULT,BATTERY - SIMPLE ASSAULT
6588,BURGLARY,BURGLARY FROM VEHICLE
720062,BURGLARY,BURGLARY FROM VEHICLE
72914,BURGLARY,BURGLARY FROM VEHICLE
447644,BURGLARY,BURGLARY FROM VEHICLE
419287,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
729414,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
866669,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
513915,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
226822,ROBBERY,ROBBERY
961555,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
8395,BURGLARY,BURGLARY
67852,THEFT,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)"
765702,PICKPOCKET,PICKPOCKET
153867,ROBBERY,ROBBERY
62610,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
840735,VEHICLE STOLEN,VEHICLE - STOLEN
543289,ASSAULT,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT"
722757,VIOLATION OF RESTRAINING ORDER,VIOLATION OF COURT ORDER
244530,FALSE,FALSE IMPRISONMENT
781304,THEFT,SHOPLIFTING - PETTY THEFT ($950 & UNDER)
296916,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
613113,BURGLARY,"BURGLARY, ATTEMPTED"
407283,VANDALISM,VANDALISM - MISDEAMEANOR ($399 OR UNDER)
864779,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
429161,BURGLARY,BURGLARY
20108,FRAUD,"BUNCO, PETTY THEFT"
565780,VEHICLE STOLEN,VEHICLE - STOLEN
79122,ASSAULT,INTIMATE PARTNER - SIMPLE ASSAULT
523735,VANDALISM,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)"
575368,FIREARMS SHOTS,DISCHARGE FIREARMS/SHOTS FIRED
811062,BURGLARY,BURGLARY FROM VEHICLE
864988,ASSAULT,BATTERY - SIMPLE ASSAULT
745341,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
83616,SEXUAL CRIME,OTHER MISCELLANEOUS CRIME
124263,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
774266,ASSAULT,OTHER ASSAULT
112895,THEFT,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD"
369704,THEFT,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER)
137915,ROBBERY,ATTEMPTED ROBBERY
